"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    10.500   133.137   923.087   254.809     3.901   256.264     3.602      1105
    10.500   133.310   967.245   255.586     4.491   257.117     3.762      1105
    10.500   133.484  1011.608   257.312     9.974   258.888     3.908      1105
    10.500   133.657  1056.300   259.222    11.034   260.838     4.050      1105
    10.500   133.830  1101.557   263.903    27.056   265.535     4.148      1105
    10.500   134.003  1147.634   268.642    27.381   270.288     4.246      1105
    10.500   134.176  1194.644   274.840    35.816   276.500     4.321      1105
    10.500   134.349  1242.748   281.072    36.020   282.747     4.395      1105
    10.500   134.522  1291.818   285.908    27.942   287.599     4.492      1105
    10.500   134.695  1341.695   290.561    26.890   292.269     4.591      1105
    10.500   134.868  1392.378   295.214    26.888   296.939     4.689      1105
    10.500   135.041  1443.940   300.721    31.825   302.462     4.774      1105
    10.500   135.214  1496.112   302.096     7.950   303.889     4.923      1105
    10.500   135.387  1548.466   303.006     5.255   304.862     5.079      1105
    10.500   135.560  1600.979   303.915     5.255   305.835     5.235      1105
    10.500   135.733  1653.648   304.825     5.256   306.808     5.390      1105
    10.500   135.906  1706.475   305.734     5.255   307.781     5.544      1105
    10.500   136.079  1759.459   306.644     5.256   308.754     5.699      1105
    10.500   136.252  1812.601   307.553     5.255   309.728     5.852      1105
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    10.400   127.802     4.000    44.126     0.000    44.155     0.091      1104
    10.400   127.975    14.473    75.176    28.073    75.232     0.192      1104
    10.400   128.147    28.259    82.167    40.564    82.247     0.344      1104
    10.400   128.319    43.420    96.004    80.273    96.115     0.452      1104
    10.400   128.492    60.590   103.718    44.762   103.848     0.583      1104
    10.400   128.664    78.861   108.093    25.381   108.237     0.729      1104
    10.400   128.836    97.808   112.008    22.715   112.169     0.872      1104
    10.400   129.009   117.721   118.852    39.709   119.027     0.989      1104
    10.400   129.181   139.144   129.407    61.240   129.610     1.074      1104
    10.400   129.354   162.065   136.677    42.182   136.921     1.184      1104
    10.400   129.526   186.513   145.789    52.868   146.075     1.277      1104
    10.400   129.698   212.352   153.583    45.218   153.942     1.379      1104
    10.400   129.871   239.205   157.680    23.770   158.097     1.513      1104
    10.400   130.043   266.678   160.944    18.940   161.396     1.652      1104
    10.400   130.215   295.384   175.014    81.638   175.508     1.683      1104
    10.400   130.388   326.296   185.729    62.161   186.245     1.752      1104
    10.400   130.560   359.150   195.350    55.823   195.907     1.833      1104
    10.400   130.732   394.989   212.790   101.185   213.389     1.851      1104
    10.400   130.905   432.454   220.724    46.035   221.392     1.953      1104
    10.400   131.077   471.240   230.220    55.094   230.978     2.040      1104
    10.400   131.249   511.604   237.162    40.279   237.998     2.150      1104
    10.400   131.422   552.972   242.020    28.185   242.926     2.276      1104
    10.400   131.594   594.790   243.142     6.506   244.112     2.437      1104
    10.400   131.767   636.777   244.075     5.412   245.128     2.598      1104
    10.400   131.939   678.916   244.842     4.454   245.986     2.760      1104
    10.400   132.111   721.175   245.536     4.024   246.772     2.922      1104
    10.400   132.284   763.559   246.347     4.704   247.667     3.083      1104
    10.400   132.456   806.104   247.341     5.772   248.734     3.241      1104
    10.400   132.628   848.816   248.212     5.053   249.683     3.400      1104
    10.400   132.801   891.656   248.895     3.959   250.452     3.560      1104
    10.400   132.973   934.643   250.137     7.207   251.754     3.713      1104
    10.400   133.145   977.893   251.738     9.290   253.399     3.859      1104
    10.400   133.318  1021.454   253.876    12.403   255.567     3.997      1104
    10.400   133.490  1065.436   256.748    16.661   258.461     4.122      1104
    10.400   133.662  1109.978   260.118    19.552   261.850     4.239      1104
    10.400   133.835  1155.102   263.488    19.554   265.240     4.355      1104
    10.400   134.007  1200.806   266.858    19.553   268.630     4.470      1104
    10.400   134.180  1247.090   270.198    19.381   271.990     4.585      1104
    10.400   134.352  1293.943   273.478    19.027   275.290     4.700      1104
    10.400   134.524  1341.360   276.757    19.028   278.590     4.815      1104
    10.400   134.697  1389.345   280.077    19.260   281.930     4.928      1104
    10.400   134.869  1437.913   283.505    19.892   285.378     5.039      1104
    10.400   135.041  1487.073   286.933    19.890   288.826     5.149      1104
    10.400   135.214  1536.735   288.820    10.946   290.755     5.285      1104
    10.400   135.386  1586.598   289.788     5.616   291.783     5.438      1104
    10.400   135.558  1636.628   290.756     5.617   292.811     5.589      1104
    10.400   135.731  1686.825   291.724     5.616   293.839     5.741      1104
    10.400   135.903  1737.188   292.692     5.617   294.867     5.891      1104
    10.400   136.075  1787.719   293.660     5.616   295.895     6.042      1104
    10.400   136.248  1838.417   294.628     5.617   296.923     6.192      1104
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    10.300   127.783     5.272    53.620     0.000    53.640     0.098      1103
    10.300   127.955    16.784    80.901    25.774    80.970     0.207      1103
    10.300   128.128    31.595    90.809    57.353    90.918     0.348      1103
    10.300   128.301    48.459   101.450    61.606   101.571     0.477      1103
    10.300   128.474    66.506   106.810    31.028   106.947     0.622      1103
    10.300   128.646    85.464   113.050    36.127   113.199     0.755      1103
    10.300   128.819   105.315   116.862    22.071   117.030     0.900      1103
    10.300   128.992   126.088   123.868    40.558   124.049     1.016      1103
    10.300   129.165   147.906   128.496    26.793   128.691     1.149      1103
    10.300   129.337   171.678   150.813   129.200   151.024     1.137      1103
    10.300   129.510   199.157   172.089   123.162   172.317     1.156      1103
    10.300   129.683   230.998   191.546   112.649   191.790     1.204      1103
    10.300   129.856   264.708   198.531    40.432   198.796     1.332      1103
    10.300   130.028   299.845   206.776    47.737   207.069     1.448      1103
    10.300   130.201   336.163   214.287    43.481   214.622     1.566      1103
    10.300   130.374   375.165   235.371   122.060   235.773     1.591      1103
    10.300   130.547   415.870   235.912     3.133   236.415     1.759      1103
    10.300   130.719   456.667   236.453     3.133   237.058     1.926      1103
    10.300   130.892   497.589   237.470     5.890   238.149     2.089      1103
    10.300   131.065   538.712   238.657     6.872   239.398     2.250      1103
    10.300   131.237   579.987   239.225     3.283   240.065     2.416      1103
    10.300   131.410   621.357   239.772     3.171   240.714     2.581      1103
    10.300   131.583   662.836   240.474     4.060   241.503     2.745      1103
    10.300   131.756   704.435   241.175     4.060   242.292     2.907      1103
    10.300   131.928   746.195   242.406     7.125   243.596     3.063      1103
    10.300   132.101   788.181   243.723     7.628   244.984     3.217      1103
    10.300   132.274   830.383   244.961     7.166   246.283     3.372      1103
    10.300   132.447   872.821   246.394     8.294   247.761     3.523      1103
    10.300   132.619   915.504   247.800     8.141   249.213     3.674      1103
    10.300   132.792   958.420   249.070     7.349   250.538     3.825      1103
    10.300   132.965  1001.551   250.311     7.185   251.837     3.977      1103
    10.300   133.138  1044.896   251.552     7.186   253.136     4.128      1103
    10.300   133.310  1088.460   252.844     7.482   254.481     4.277      1103
    10.300   133.483  1132.272   254.721    10.862   256.397     4.416      1103
    10.300   133.656  1176.487   257.223    14.484   258.925     4.544      1103
    10.300   133.829  1221.135   259.724    14.485   261.452     4.671      1103
    10.300   134.001  1266.215   262.216    14.422   263.970     4.797      1103
    10.300   134.174  1311.724   264.699    14.380   266.479     4.922      1103
    10.300   134.347  1357.665   267.259    14.815   269.064     5.046      1103
    10.300   134.519  1404.057   269.877    15.159   271.708     5.168      1103
    10.300   134.692  1450.901   272.495    15.157   274.351     5.288      1103
    10.300   134.865  1498.198   275.114    15.159   276.995     5.409      1103
    10.300   135.038  1545.946   277.732    15.157   279.639     5.528      1103
    10.300   135.210  1594.035   278.933     6.955   280.894     5.675      1103
    10.300   135.383  1642.294   279.828     5.178   281.853     5.827      1103
    10.300   135.556  1690.708   280.722     5.179   282.812     5.978      1103
    10.300   135.729  1739.276   281.617     5.178   283.770     6.129      1103
    10.300   135.901  1788.000   282.511     5.179   284.729     6.280      1103
    10.300   136.074  1836.877   283.406     5.178   285.688     6.430      1103
    10.300   136.247  1885.909   284.301     5.178   286.647     6.579      1103
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    10.200   127.597     0.886     7.507     0.000     7.520     0.118      1102
    10.200   127.773     2.937    17.619    31.471    17.660     0.166      1102
    10.200   127.950     8.158    61.198   246.856    61.288     0.133      1102
    10.200   128.126    26.155   127.300   374.440   127.467     0.205      1102
    10.200   128.303    50.089   145.314   102.038   145.575     0.344      1102
    10.200   128.479    77.788   165.265   113.005   165.604     0.470      1102
    10.200   128.656   108.387   179.289    79.436   179.682     0.603      1102
    10.200   128.832   140.887   186.492    40.799   186.917     0.754      1102
    10.200   129.009   174.041   189.063    14.566   189.524     0.918      1102
    10.200   129.185   207.657   191.876    15.933   192.369     1.079      1102
    10.200   129.362   241.831   195.306    19.429   195.820     1.235      1102
    10.200   129.538   276.634   199.029    21.089   199.562     1.386      1102
    10.200   129.715   312.176   204.488    30.921   205.036     1.523      1102
    10.200   129.892   349.203   215.772    63.917   216.341     1.614      1102
